,id,pre_pt_root_id,post_pt_root_id,size,ctr_pt_x,ctr_pt_y,ctr_pt_z,synapse_id,cell_type_pre
49,230379935,864691135577008094,864691135771609595,11336,877.08,460.72,882.5600000000001,-230379935,Unknown
50,188422060,864691135436853746,864691135771609595,23380,781.6,563.888,878.44,-188422060,Unknown
51,212461468,864691135654096834,864691135771609595,5804,840.992,585.248,867.48,3327654,4P
52,248370927,864691135136221569,864691135771609595,11016,915.064,341.584,834.72,-248370927,Unknown
53,233644701,864691135132548645,864691135771609595,7992,895.564,545.0840000000001,874.16,-233644701,Unknown
54,250041092,864691135608516163,864691135771609595,2468,915.952,562.028,896.72,-250041092,Unknown
55,205909178,864691135167296289,864691135771609595,10228,825.504,532.7280000000001,770.08,-205909178,Unknown
56,219256238,864691136723534446,864691135771609595,7884,859.6080000000001,425.088,854.12,-219256238,Unknown
57,250041270,864691135087656727,864691135771609595,10664,917.012,561.988,897.84,-250041270,Unknown
58,206029742,864691135482754032,864691135771609595,3108,831.024,567.416,889.12,-206029742,Unknown
59,187844373,864691135181953602,864691135771609595,2880,782.456,533.976,870.04,-187844373,Unknown
60,221645871,864691134335326120,864691135771609595,8276,852.764,483.692,894.84,-221645871,Unknown
61,219255813,864691135062058541,864691135771609595,5748,857.224,430.72,851.2,-219255813,Unknown
62,212106781,864691135175603233,864691135771609595,1620,835.928,536.504,793.4,-212106781,Unknown
63,233832266,864691135639669165,864691135771609595,24040,889.016,588.896,768.5600000000001,-233832266,Unknown
64,225277074,864691135181664254,864691135771609595,19880,879.744,363.456,781.32,-225277074,Unknown
65,213577684,864691135684442807,864691135771609595,3108,839.668,529.28,828.08,-213577684,Unknown
66,213577571,864691135465619184,864691135771609595,1300,839.016,532.496,819.6,-213577571,Unknown
67,234659844,864691135729082728,864691135771609595,25440,882.368,381.728,876.24,-234659844,Unknown
68,240137244,864691136699332726,864691135771609595,15380,906.496,514.44,898.44,-240137244,Unknown
69,222551332,864691136903064498,864691135771609595,4676,857.136,493.368,854.72,-222551332,Unknown
70,223926227,864691135659774720,864691135771609595,6188,857.3720000000001,489.628,882.72,-223926227,Unknown
71,254804384,864691134766249066,864691135771609595,5448,939.024,573.12,902.96,-254804384,Unknown
72,244263692,864691136041050198,864691135771609595,2408,912.24,551.504,909.96,-244263692,Unknown
73,222143861,864691136723499517,864691135771609595,1920,860.3720000000001,489.648,837.76,-222143861,Unknown
74,222551403,864691135991534984,864691135771609595,2760,857.344,488.224,858.84,-222551403,Unknown
75,174329088,864691136747257198,864691135771609595,1540,737.08,528.192,875.84,-174329088,Unknown
76,241609325,864691134913742262,864691135771609595,7736,906.376,355.96,841.12,-241609325,Unknown
77,231945622,864691135038987977,864691135771609595,11312,884.792,365.808,781.88,-231945622,Unknown
78,212263696,864691135861357022,864691135771609595,4564,845.072,401.848,839.24,-212263696,Unknown
79,222628308,864691135462983435,864691135771609595,11788,855.88,487.0,878.44,-222628308,Unknown
80,221645033,864691135655907328,864691135771609595,2732,849.7040000000001,480.288,897.32,-221645033,Unknown
81,225278473,864691135039163337,864691135771609595,11756,881.216,364.096,777.72,-225278473,Unknown
82,187843056,864691135513321803,864691135771609595,3060,776.6560000000001,532.392,870.5600000000001,-187843056,Unknown
83,208003548,864691134271409262,864691135771609595,5612,824.392,551.328,923.08,-208003548,Unknown
84,237849703,864691136712910454,864691135771609595,6340,888.272,582.792,757.48,-237849703,Unknown
85,198997178,864691133795744435,864691135771609595,1588,811.9440000000001,554.176,853.0,-198997178,Unknown
86,232624654,864691136718175862,864691135771609595,10560,891.96,453.224,888.28,-232624654,Unknown
87,218928904,864691135866527710,864691135771609595,9564,859.84,421.872,856.04,-218928904,Unknown
88,225597527,864691135447475393,864691135771609595,1196,874.472,400.248,864.88,-225597527,Unknown
89,243055775,864691134718533425,864691135771609595,16496,902.128,561.08,802.76,-243055775,Unknown
90,213944580,864691135278767079,864691135771609595,15644,839.888,489.192,904.44,-213944580,Unknown
91,198996935,864691135777173181,864691135771609595,21292,810.712,554.968,849.36,3328080,4P
92,221908625,864691135945564964,864691135771609595,8768,855.6080000000001,522.912,842.32,3328086,23P
93,221866086,864691135575306014,864691135771609595,2608,855.016,525.7520000000001,851.72,-221866086,Unknown
94,185540118,864691136813577838,864691135771609595,1636,771.088,578.504,858.4,-185540118,Unknown
95,226453051,864691135327472048,864691135771609595,2152,872.52,527.648,875.0,-226453051,Unknown
96,231945347,864691135987413896,864691135771609595,30900,884.144,371.872,786.44,-231945347,Unknown
97,244755978,864691132915945964,864691135771609595,3352,914.44,561.304,895.6,-244755978,Unknown
98,222521858,864691136815800942,864691135771609595,29208,861.008,492.216,845.96,-222521858,Unknown
99,211392548,864691135439668491,864691135771609595,35100,838.168,412.744,867.0,-211392548,Unknown
100,208003467,864691135577959540,864691135771609595,636,823.976,551.832,922.04,-208003467,Unknown
101,211723832,864691135159765549,864691135771609595,8824,834.016,443.44,954.4,-211723832,Unknown
102,222059633,864691135725826623,864691135771609595,3892,853.364,467.176,850.5600000000001,-222059633,Unknown
103,193466885,864691135574754032,864691135771609595,29456,793.544,558.96,851.28,-193466885,Unknown
104,219988157,864691135709972993,864691135771609595,1372,863.24,583.304,784.52,-219988157,Unknown
105,218929021,864691135293341708,864691135771609595,264,860.176,417.92,850.48,-218929021,Unknown
106,202334356,864691135357819378,864691135771609595,428,811.576,510.936,919.52,-202334356,Unknown
107,194476807,864691135433645298,864691135771609595,11384,790.072,532.224,870.72,-194476807,Unknown
108,221646053,864691136721067638,864691135771609595,7088,853.472,484.624,892.0,-221646053,Unknown
109,208826826,864691135444275806,864691135771609595,3884,825.616,545.564,861.44,-208826826,Unknown
110,213683042,864691136002018952,864691135771609595,16168,838.5600000000001,533.224,815.04,-213683042,Unknown
111,232690659,864691135319952476,864691135771609595,17792,892.344,461.768,824.6,-232690659,Unknown
112,212517450,864691135224638700,864691135771609595,13480,849.184,457.472,859.5600000000001,-212517450,Unknown
113,213943382,864691134167103222,864691135771609595,6008,833.192,493.036,904.96,-213943382,Unknown
114,214232692,864691135350020850,864691135771609595,4872,837.568,535.808,889.52,-214232692,Unknown
115,195286128,864691135512135499,864691135771609595,2228,789.304,557.5360000000001,876.44,-195286128,Unknown
116,258675632,864691135663313092,864691135771609595,2832,885.8240000000001,532.304,895.5600000000001,-258675632,Unknown
117,232689716,864691135507302610,864691135771609595,16300,886.84,460.228,823.96,-232689716,Unknown
118,214235953,864691135440786248,864691135771609595,408,844.46,528.972,882.76,-214235953,Unknown
119,210035024,864691135916733276,864691135771609595,2600,832.648,565.04,879.24,-210035024,Unknown
120,243597308,864691134901607524,864691135771609595,24500,898.504,447.08,890.12,-243597308,Unknown
121,221866588,864691135684442807,864691135771609595,4236,857.36,522.968,859.4,-221866588,Unknown
122,226505856,864691135751102856,864691135771609595,1220,868.412,530.424,849.04,-226505856,Unknown
123,250042584,864691135102971922,864691135771609595,3240,922.352,561.36,897.72,-250042584,Unknown
124,211770560,864691135338119957,864691135771609595,6704,835.016,444.68,946.88,-211770560,Unknown
125,232690700,864691136009870728,864691135771609595,13688,892.76,458.96,823.4,-232690700,Unknown
126,222666410,864691135281197790,864691135771609595,12496,852.7520000000001,574.956,789.24,-222666410,Unknown
127,213056371,864691135579697012,864691135771609595,5968,847.176,551.1080000000001,818.5600000000001,-213056371,Unknown
128,204885817,864691135582710805,864691135771609595,11156,819.984,439.64,863.96,-204885817,Unknown
129,222073322,864691135228759020,864691135771609595,11176,856.5600000000001,458.528,847.36,-222073322,Unknown
130,213944055,864691135098491693,864691135771609595,6744,836.936,490.84,906.76,-213944055,Unknown
131,234902490,864691135700562555,864691135771609595,5692,882.7760000000001,386.888,848.32,-234902490,Unknown
132,195284999,864691135623969776,864691135771609595,3156,785.712,560.088,878.88,-195284999,Unknown
133,216852793,864691136033963144,864691135771609595,3188,836.244,543.5840000000001,902.68,-216852793,Unknown
134,202177519,864691135751243656,864691135771609595,2232,804.424,515.472,921.68,-202177519,Unknown
135,223925724,864691132564658631,864691135771609595,9364,855.424,490.768,882.24,-223925724,Unknown
136,242505915,864691136699320950,864691135771609595,13196,907.472,509.288,816.88,-242505915,Unknown
137,209778268,864691135577160176,864691135771609595,1400,827.784,570.772,885.24,-209778268,Unknown
138,223925278,864691135010486652,864691135771609595,3884,853.176,491.024,888.76,-223925278,Unknown
139,249929168,864691135991307966,864691135771609595,10176,930.816,569.384,904.88,-249929168,Unknown
140,243985298,864691135086057751,864691135771609595,1028,912.832,551.7,910.56,-243985298,Unknown
141,205769646,864691136010528392,864691135771609595,21140,830.712,492.616,907.8,-205769646,Unknown
142,213577522,864691135926430932,864691135771609595,372,838.712,532.48,821.64,-213577522,Unknown
143,221761192,864691135203254315,864691135771609595,3084,856.432,443.936,853.44,-221761192,Unknown
144,210823079,864691136746666094,864691135771609595,26372,843.056,387.48,840.32,-210823079,Unknown
145,213683346,864691135360272455,864691135771609595,2832,840.384,535.2040000000001,808.32,-213683346,Unknown
146,225597824,864691135373575408,864691135771609595,2372,875.696,400.64,861.4,-225597824,Unknown
147,215922307,864691135989856648,864691135771609595,1308,846.928,473.024,906.92,-215922307,Unknown
148,232774761,864691136683458934,864691135771609595,29344,893.112,496.736,822.36,-232774761,Unknown
149,207942264,864691135482643184,864691135771609595,2932,829.44,552.264,918.72,-207942264,Unknown
150,254803923,864691133911112108,864691135771609595,3900,936.992,572.5840000000001,903.16,-254803923,Unknown
151,208972674,864691136048279176,864691135771609595,4304,817.864,548.488,858.64,-208972674,Unknown
152,233645454,864691135761509430,864691135771609595,20628,898.488,551.88,876.5600000000001,-233645454,Unknown
153,238329473,864691135579688052,864691135771609595,3320,835.288,556.12,863.28,-238329473,Unknown
154,216370999,864691135483205616,864691135771609595,17240,847.464,571.5120000000001,798.36,-216370999,Unknown
155,187843659,864691136020458076,864691135771609595,12672,779.456,535.344,869.72,-187843659,Unknown
156,202264761,864691133656878982,864691135771609595,33608,807.2040000000001,545.244,866.76,-202264761,Unknown
157,230525482,864691135998325640,864691135771609595,4968,879.344,571.024,880.9200000000001,-230525482,Unknown
158,204885734,864691135604084684,864691135771609595,19556,819.64,445.328,860.76,-204885734,Unknown
159,243804980,864691134480883077,864691135771609595,1132,904.448,442.76,889.84,-243804980,Unknown
160,226453498,864691136707172470,864691135771609595,22132,874.304,521.976,875.64,-226453498,Unknown
161,232175715,864691135373659326,864691135771609595,10776,885.5840000000001,378.024,807.4,-232175715,Unknown
162,212460025,864691135584593219,864691135771609595,1812,835.128,575.784,866.24,-212460025,Unknown
163,211394547,864691136723534446,864691135771609595,7352,846.124,415.664,863.64,-211394547,Unknown
164,219190063,864691135988555144,864691135771609595,11720,862.424,487.6,840.48,-219190063,Unknown
165,205908411,864691136890532206,864691135771609595,248,821.144,534.328,769.2,-205908411,Unknown
166,185541010,864691134570331347,864691135771609595,4140,775.628,572.616,852.12,-185541010,Unknown
167,227778065,864691134906754375,864691135771609595,8808,878.472,381.384,813.72,-227778065,Unknown
168,234551090,864691133722192420,864691135771609595,240,894.712,354.688,806.4,-234551090,Unknown
169,237848760,864691134995687875,864691135771609595,10000,886.216,582.008,758.36,-237848760,Unknown
170,233247346,864691136784914286,864691135771609595,740,898.0120000000001,552.648,813.6800000000001,-233247346,Unknown
171,212258467,864691135171036705,864691135771609595,13508,837.256,551.264,887.6,-212258467,Unknown
172,226028062,864691135254962339,864691135771609595,18204,876.288,460.904,831.0,-226028062,Unknown
173,208530671,864691135210129088,864691135771609595,1264,831.32,530.232,862.8000000000001,-208530671,Unknown
174,209884043,864691135595317620,864691135771609595,15324,831.7040000000001,537.472,773.28,-209884043,Unknown
175,243216254,864691134884996090,864691135771609595,7992,905.084,560.7520000000001,796.88,-243216254,Unknown
176,244754259,864691135188599579,864691135771609595,5724,907.36,560.032,892.12,-244754259,Unknown
177,221789015,864691136425680402,864691135771609595,3420,850.136,567.816,799.04,-221789015,Unknown
178,212570161,864691135224661484,864691135771609595,14016,848.248,455.032,858.52,-212570161,Unknown
179,216334954,864691135585566531,864691135771609595,1956,845.472,558.368,813.28,-216334954,Unknown
180,221730331,864691135656841984,864691135771609595,4180,862.04,482.624,865.96,-221730331,Unknown
181,222894500,864691136787975278,864691135771609595,5136,864.104,409.48,846.72,-222894500,Unknown
182,216090867,864691135629612099,864691135771609595,4296,841.7520000000001,528.796,832.4,-216090867,Unknown
183,232624731,864691135172571257,864691135771609595,9552,892.136,447.88,889.76,-232624731,Unknown
184,222989314,864691135988904328,864691135771609595,3884,858.8960000000001,516.144,853.48,-222989314,Unknown
185,222060096,864691135463058443,864691135771609595,9556,856.016,460.86,849.12,-222060096,Unknown
186,222988618,864691135136954173,864691135771609595,1732,854.58,517.056,858.4,-222988618,Unknown
187,227871121,864691135861370334,864691135771609595,9048,869.76,414.024,859.96,-227871121,Unknown
188,214441027,864691135591214196,864691135771609595,2400,836.352,540.232,863.04,-214441027,Unknown
189,217099181,864691135992935092,864691135771609595,5340,842.6560000000001,589.864,873.52,-217099181,Unknown
190,225991108,864691135219440741,864691135771609595,12224,881.88,488.096,825.44,-225991108,Unknown
191,215042939,864691135439493131,864691135771609595,2232,848.8240000000001,406.408,845.16,-215042939,Unknown
192,185541070,864691135624426480,864691135771609595,728,775.8240000000001,573.152,854.2,-185541070,Unknown
193,218929072,864691135435840360,864691135771609595,10864,860.48,416.76,849.5600000000001,-218929072,Unknown
194,226451845,864691135408519922,864691135771609595,4092,867.736,523.928,872.36,-226451845,Unknown
195,216091301,864691136011988872,864691135771609595,512,844.04,532.528,831.8000000000001,-216091301,Unknown
196,240486999,864691136006034312,864691135771609595,17640,900.976,554.5840000000001,807.8000000000001,-240486999,Unknown
197,213905100,864691135655718912,864691135771609595,20828,842.552,488.856,896.8000000000001,-213905100,Unknown
198,240659887,864691135639491501,864691135771609595,18320,914.296,558.5840000000001,782.4,-240659887,Unknown
199,231945606,864691135040269257,864691135771609595,652,884.5600000000001,367.936,784.64,-231945606,Unknown
200,238329119,864691135389192178,864691135771609595,17052,833.664,556.912,868.96,-238329119,Unknown
201,223264176,864691136483967111,864691135771609595,260,864.624,723.192,867.5600000000001,-223264176,Unknown
202,226452326,864691135099856928,864691135771609595,5484,869.504,525.224,873.44,-226452326,Unknown
203,221685154,864691136443751043,864691135771609595,6784,854.528,481.296,852.96,-221685154,Unknown
204,227805107,864691135373590462,864691135771609595,13712,878.6560000000001,385.864,852.9200000000001,-227805107,Unknown
205,232175093,864691135908810206,864691135771609595,24740,883.136,376.176,805.6,-232175093,Unknown
206,221989346,864691135684442807,864691135771609595,5632,849.604,524.664,863.0,-221989346,Unknown
207,208037005,864691134679906605,864691135771609595,4248,824.008,578.256,889.9200000000001,-208037005,Unknown
208,242924955,864691135981322430,864691135771609595,15440,908.704,569.524,862.5600000000001,-242924955,Unknown
209,213669981,864691136682333814,864691135771609595,3556,836.216,452.136,861.24,-213669981,Unknown
210,194476076,864691135990382728,864691135771609595,12496,789.144,536.432,870.12,-194476076,Unknown
211,211920999,864691136100044149,864691135771609595,10268,836.712,534.72,891.08,-211920999,Unknown
212,234903558,864691136032164467,864691135771609595,12944,887.168,380.416,847.9200000000001,-234903558,Unknown
213,213055860,864691135578429892,864691135771609595,5228,844.456,539.7760000000001,826.9200000000001,-213055860,Unknown
214,208013804,864691135593758763,864691135771609595,17636,821.856,553.688,925.68,-208013804,Unknown
215,212778010,864691135494434448,864691135771609595,4124,846.48,526.6,864.28,-212778010,Unknown
216,243216795,864691136683922038,864691135771609595,1504,907.44,561.6,794.2,-243216795,Unknown
217,234771330,864691135887134430,864691135771609595,4792,884.144,375.392,880.4,-234771330,Unknown
218,213870780,864691132370280429,864691135771609595,1484,845.072,462.248,921.16,-213870780,Unknown
219,222059870,864691135725826623,864691135771609595,2660,854.616,467.792,852.32,-222059870,Unknown
220,237689515,864691134912685946,864691135771609595,4864,897.8480000000001,563.376,858.88,-237689515,Unknown
221,219256608,864691135573646558,864691135771609595,8208,862.256,423.184,855.76,-219256608,Unknown
222,204886223,864691136922718180,864691135771609595,3648,822.08,448.368,860.08,-204886223,Unknown
223,216091309,864691135171066401,864691135771609595,9624,844.296,532.468,830.84,-216091309,Unknown
224,225128637,864691135373685438,864691135771609595,8484,877.808,385.6,822.4,-225128637,Unknown
225,219624403,864691135449137322,864691135771609595,20952,860.296,554.864,880.16,-219624403,Unknown
226,213671742,864691134629584911,864691135771609595,25996,843.7,451.632,862.8000000000001,-213671742,Unknown
227,222988339,864691136011988872,864691135771609595,2188,852.676,519.184,856.32,-222988339,Unknown
228,213870770,864691135992127880,864691135771609595,4676,845.024,462.144,922.8,-213870770,Unknown
229,230041633,864691135402913522,864691135771609595,1088,871.096,567.36,878.8000000000001,-230041633,Unknown
230,258675219,864691136740330102,864691135771609595,3484,884.224,533.016,892.96,-258675219,Unknown
231,221866310,864691136443751043,864691135771609595,3904,856.144,523.928,859.0,-221866310,Unknown
232,221760701,864691134983841269,864691135771609595,2328,854.064,443.768,853.64,-221760701,Unknown
233,204885633,864691135496979140,864691135771609595,3428,819.04,443.504,863.64,-204885633,Unknown
234,221865688,864691135986999432,864691135771609595,6124,852.6,523.456,852.48,-221865688,Unknown
235,205908649,864691136118778136,864691135771609595,7180,822.408,531.64,770.2,-205908649,Unknown
236,208530339,864691133523140847,864691135771609595,3636,829.04,530.424,863.72,-208530339,Unknown
237,217098618,864691135960350556,864691135771609595,3076,840.048,589.256,873.28,-217098618,Unknown
238,208824771,864691135579987828,864691135771609595,23180,821.616,543.7760000000001,861.84,-208824771,Unknown
239,229415792,864691136425949714,864691135771609595,320,881.936,588.5120000000001,775.5600000000001,-229415792,Unknown
240,222143822,864691136723946870,864691135771609595,12968,860.328,489.448,837.44,-222143822,Unknown
241,205220152,864691135116065050,864691135771609595,14796,819.6800000000001,365.856,836.2,-205220152,Unknown
242,202265878,864691135858864232,864691135771609595,9152,811.356,536.884,868.64,-202265878,Unknown
243,205764938,864691135771609595,864691135771609595,220,825.12,500.448,917.92,3330195,23P
244,228021904,864691134850227889,864691135771609595,7440,874.24,394.944,838.96,-228021904,Unknown
245,238329415,864691135402661362,864691135771609595,19808,835.12,567.192,860.64,-238329415,Unknown
246,222988746,864691135012644086,864691135771609595,2632,855.592,516.664,852.24,-222988746,Unknown
247,231913320,864691135373565936,864691135771609595,3756,896.296,378.528,791.76,-231913320,Unknown
248,222059603,864691136594814626,864691135771609595,420,853.048,466.624,851.84,-222059603,Unknown
249,258681057,864691134926717366,864691135771609595,1680,896.76,521.472,893.08,-258681057,Unknown
250,205654934,864691136030991752,864691135771609595,328,817.488,544.016,941.16,-205654934,Unknown
251,240677709,864691134912534394,864691135771609595,7916,899.672,551.6800000000001,876.5600000000001,-240677709,Unknown
252,232176417,864691135502987307,864691135771609595,5048,888.336,378.432,799.9200000000001,-232176417,Unknown
253,226453126,864691136032864136,864691135771609595,3504,872.712,527.736,878.48,-226453126,Unknown
254,237397030,864691135761543734,864691135771609595,10936,889.86,519.604,892.0,-237397030,Unknown
255,219255488,864691136029352840,864691135771609595,1248,855.384,435.584,852.96,-219255488,Unknown
256,222522821,864691136723946870,864691135771609595,8416,862.264,490.312,841.2,-222522821,Unknown
257,222988469,864691136443751043,864691135771609595,3116,853.432,517.612,854.08,-222988469,Unknown
258,195284395,864691135578473412,864691135771609595,1404,785.344,560.168,877.88,-195284395,Unknown
259,211394716,864691135629337411,864691135771609595,1504,846.736,415.544,859.72,-211394716,Unknown
260,187841273,864691136723468285,864691135771609595,488,769.216,532.264,871.84,-187841273,Unknown
261,222989789,864691135392805618,864691135771609595,2596,861.216,519.6560000000001,855.76,-222989789,Unknown
262,219460605,864691136846359406,864691135771609595,17348,860.988,551.972,879.28,-219460605,Unknown
263,213055407,864691135584307186,864691135771609595,26448,842.976,541.264,822.88,-213055407,Unknown
264,209778288,864691136682353014,864691135771609595,4496,827.8480000000001,573.472,889.04,-209778288,Unknown
265,232718720,864691133427209631,864691135771609595,2876,883.592,459.224,829.08,-232718720,Unknown
266,208530534,864691135345539999,864691135771609595,2776,830.256,529.672,864.36,-208530534,Unknown
267,222989771,864691136761145710,864691135771609595,6516,861.172,519.232,852.64,-222989771,Unknown
268,221731139,864691135587119346,864691135771609595,26404,865.008,476.152,868.9200000000001,-221731139,Unknown
269,215780549,864691136010727304,864691135771609595,9280,849.008,522.384,845.28,-215780549,Unknown
270,225127967,864691135729372520,864691135771609595,14032,875.096,383.664,818.84,-225127967,Unknown
271,205765464,864691135990258312,864691135771609595,24348,827.556,498.912,918.4,-205765464,Unknown
272,227778361,864691135577104094,864691135771609595,2608,879.64,378.512,810.44,-227778361,Unknown
273,195026756,864691135586451779,864691135771609595,428,799.6560000000001,550.416,873.36,-195026756,Unknown
274,242698703,864691135159092549,864691135771609595,27892,900.0360000000001,554.568,883.5600000000001,-242698703,Unknown
275,212859775,864691136001123976,864691135771609595,17132,834.768,536.856,792.5600000000001,-212859775,Unknown
276,242926309,864691135641772205,864691135771609595,3184,914.544,575.024,868.4,-242926309,Unknown
277,237688124,864691135576378947,864691135771609595,10352,894.424,561.312,854.9200000000001,-237688124,Unknown
278,221867304,864691136761145710,864691135771609595,716,861.3960000000001,520.288,854.84,-221867304,Unknown
279,216335654,864691136289771538,864691135771609595,3492,848.672,559.696,809.88,-216335654,Unknown
280,213670477,864691135394616306,864691135771609595,2024,838.1800000000001,452.232,862.6,-213670477,Unknown
281,240137971,864691136682385526,864691135771609595,5384,909.192,515.192,899.28,-240137971,Unknown
282,216852244,864691136723499517,864691135771609595,1508,834.072,545.336,908.8,-216852244,Unknown
283,212417916,864691135763291752,864691135771609595,6940,840.5120000000001,392.4,836.5600000000001,-212417916,Unknown
284,242506719,864691134917204798,864691135771609595,2804,910.928,510.56,817.08,-242506719,Unknown
285,209778786,864691134838735629,864691135771609595,10548,829.664,573.616,883.36,-209778786,Unknown
286,194476800,864691135154230130,864691135771609595,14156,790.112,535.144,870.5600000000001,-194476800,Unknown
287,224162690,864691135848223326,864691135771609595,2384,849.8720000000001,493.424,893.04,-224162690,Unknown
288,222988700,864691135462395037,864691135771609595,3684,855.384,509.132,855.88,-222988700,Unknown
289,221989398,864691136718177646,864691135771609595,16096,849.952,525.916,863.48,-221989398,Unknown
290,205242408,864691134700879069,864691135771609595,3132,824.024,522.6560000000001,831.0,-205242408,Unknown
291,236779885,864691134890259586,864691135771609595,20524,888.648,540.336,831.96,-236779885,Unknown
292,234769861,864691135656271582,864691135771609595,23656,882.928,374.16,880.44,-234769861,Unknown
293,239401068,864691135299131754,864691135771609595,192,899.808,355.152,805.2,-239401068,Unknown
294,212840251,864691135940807860,864691135771609595,4528,835.184,539.6320000000001,785.44,-212840251,Unknown
295,208823663,864691135410167282,864691135771609595,20468,819.624,545.008,863.6800000000001,-208823663,Unknown
296,242507343,864691136032261256,864691135771609595,5452,914.104,513.448,817.44,-242507343,Unknown
297,212461156,864691136702120302,864691135771609595,12588,839.8720000000001,581.28,865.32,-212461156,Unknown
298,234908815,864691135474055723,864691135771609595,1016,897.568,373.632,846.28,-234908815,Unknown
299,238329035,864691136011262088,864691135771609595,20428,833.304,565.904,861.84,-238329035,Unknown
